image_path,caption,width,height,similarity,punsafe,pwatermark,aesthetic_score,clipscore
data/laion_aesthetic_subset\000458.jpg,"Animal instinct: Dutch supermodel Lara Stone poses with two wolves in a  fashion shoot for Vogue, which was styled by Kate Moss",634.0,619.0,0.3705047369003296,0.416526585817337,0.1316294223070144,6.662477016448975,0.4014581
data/laion_aesthetic_subset\000459.jpg,Woman in a red dress swimming under water.,450.0,300.0,0.3314689099788666,0.0014026165008544,0.2182817608118057,6.5403151512146,0.3308962
data/laion_aesthetic_subset\000465.jpg,"Wall Mural - Beautiful landmark of Fuji mountain and Chureito Pagoda with cherry blossoms at sunset, Japan. Spring in Japan.",427.0,240.0,0.3363531827926636,5.8748290030052885e-05,0.1448917388916015,6.611424446105957,0.34910935
data/laion_aesthetic_subset\000476.jpg,Construction Workers Lunchtime  1931 St Johns Bridge N. Portland Oregon historic bw photo by Ray Atkeson,236.0,309.0,0.3692737817764282,2.619011638671509e-06,0.2846126556396484,6.555216312408447,0.34735405
data/laion_aesthetic_subset\000477.jpg,Talented Taiwanese Painter Paints San Francisco,640.0,478.0,0.3229048252105713,1.37610122692422e-05,0.0363940894603729,6.727649688720703,0.32255447
data/laion_aesthetic_subset\000483.jpg,Princess Mononoke wallpaper called San and Moro,360.0,500.0,0.3945345282554626,0.0007983446121215,0.1222058981657028,6.60493803024292,0.34968224
data/laion_aesthetic_subset\000484.jpg,"Death Valley, Badwater - Man ironing on basin under Milky Way, world record",600.0,600.0,0.4086493849754333,6.422070873668417e-05,0.0293598491698503,6.582484245300293,0.3802656
data/laion_aesthetic_subset\000491.jpg,"DIY Digital Canvas Oil Painting By Numbers Pictures Coloring By Numbers Large Acrylic Paint By Number Kits Fairy House Beautiful Nature Wallpaper, Beautiful Paintings, Beautiful Landscapes, Fantasy Landscape, Landscape Art, Landscape Paintings, Belle Image Nature, Scenery Paintings, Cottage Art",236.0,267.0,0.345237672328949,5.475253419717774e-05,0.3165075480937958,6.774657726287842,0.33671567
data/laion_aesthetic_subset\000492.jpg,Granville Redmond (1871-1935) California Poppies and Oaks 26 1/4 x 36in overall: 34 1/4 x 44 1/2in (Painted in 1912),640.0,460.0,0.3396601378917694,4.06379214723529e-08,0.090219922363758,6.561899185180664,0.347002
data/laion_aesthetic_subset\000496.jpg,"Portrait photograph of W.E.B. Du Bois, 1918.",232.0,300.0,0.3488923609256744,2.486158564352081e-06,,6.579710960388184,0.32645717
data/laion_aesthetic_subset\000498.jpg,Will Saudi city Neom be the city of the future,360.0,240.0,0.3189776241779327,0.0012581348419189,0.1215352118015289,6.649831771850586,0.32407236
data/laion_aesthetic_subset\000509.jpg,Mountain reflections,200.0,300.0,0.3172532618045807,1.7352459735775485e-06,0.7253772616386414,6.51570987701416,0.3211204
data/laion_aesthetic_subset\000512.jpg,7 Guys Who Broke the Black Tie Rules at the 2016 Emmy Awards,1600.0,2549.0,0.35125532746315,0.0096770524978637,0.1339591443538665,6.505370616912842,0.33498538
data/laion_aesthetic_subset\000515.jpg,Reflecting Autumn by Patricia Phillips - Landscapes Travel ( alaska lakes autumn jerome ),285.0,285.0,0.3325440585613251,2.2457422801380744e-06,0.4212034046649933,6.502997398376465,0.34225762
data/laion_aesthetic_subset\000516.jpg,still life watercolors - Google Search,735.0,602.0,0.3535406589508056,2.496785498351528e-07,0.0894377082586288,6.720786094665527,0.3204702
data/laion_aesthetic_subset\000522.jpg,Charlize Theron on the red carpet at the Oscars 2013.,332.0,500.0,0.3361056745052337,0.9898393750190736,0.0430682301521301,6.759470939636231,0.34068748
data/laion_aesthetic_subset\000524.jpg,"ferns, waterfall, New Zealand, fiordlands, photo",1800.0,1155.0,0.3324306607246399,4.217518835503142e-06,0.0525805801153183,6.538434028625488,0.33268923
data/laion_aesthetic_subset\000526.jpg,"Aerial view, Lake Langisjor, moss-covered mountains, Icelandic Highlands, Iceland, Europe",370.0,248.0,0.3521070480346679,1.553558035993774e-06,0.0846045091748237,6.691244602203369,0.33663097
data/laion_aesthetic_subset\000534.jpg,"an essay on the testimony of paul robeson  discredit a previous witness, actor and civil rights activist paul robeson  a  speech and a newspaper essay — that it was unthinkable that oppressed   regardless of some of the nuances of his testimony, anti-communist.",537.0,716.0,0.3563595116138458,1.2114080163883044e-05,0.392017126083374,6.55307149887085,0.35058913
data/laion_aesthetic_subset\000536.jpg,Billie Holiday Facts,781.0,542.0,0.3270032405853271,0.0007892549037933,0.4032114744186401,6.699216365814209,0.3331887
data/laion_aesthetic_subset\000555.jpg,"Gouthwaite Reservoir in Upper Nidderdale, The Yorkshire Dales National Park, Yorkshire, England, United Kingdom, Europe",1000.0,668.0,0.3177318871021271,0.0003772675991058,0.0417465083301067,6.517908096313477,0.31947544
data/laion_aesthetic_subset\000557.jpg,"Taichi master demonstrating Taichi in front of his old house at the foot of Mount Wudang, Wudang Shan, Taoist mountain, Hubei province, Wudangshan, Mount Wudang, UNESCO world cultural heritage site, birthplace of Tai chi, China",668.0,1000.0,0.3792096972465515,0.0006996095180511,0.0870815813541412,6.5004754066467285,0.36546028
data/laion_aesthetic_subset\000559.jpg,Fine art landscape photograph - Arctic Waters,330.0,220.0,0.3403128683567047,9.799914550967517e-07,0.3506271243095398,6.638814926147461,0.33173174
data/laion_aesthetic_subset\000566.jpg,Savad Photograph - Flower - Wisteria - A Lovers View by Mike Savad,900.0,600.0,0.3254547417163849,9.970535757020116e-05,0.2160382866859436,6.63995361328125,0.32410157
data/laion_aesthetic_subset\000573.jpg,Into The Surf by Steve Henderson Oil ~ 30 x 40,550.0,407.0,0.3518902361392975,0.0001206395754707,0.1953256428241729,6.949418544769287,0.3202136
data/laion_aesthetic_subset\000587.jpg,"Umbrellas flying with wind and rain on dark narrow street in an old Italian town in Tuscany, Italy.. Black and white with red Foto de archivo",450.0,371.0,0.3639121353626251,2.6366860765847377e-05,0.0355164445936679,6.519078254699707,0.34954312
data/laion_aesthetic_subset\000591.jpg,aerith_gainsborough_colorised_by_artgerm-d98tagk,600.0,900.0,0.3664572834968567,0.0061198770999908,0.2513706088066101,6.594172477722168,0.36522955
data/laion_aesthetic_subset\000593.jpg,red fox hoar frost rime nature photography fine art fox snow,346.0,230.0,0.35348641872406,2.130973189196084e-05,0.4286806881427765,6.619939804077148,0.36001554
data/laion_aesthetic_subset\000597.jpg,Forest Steps - acrylic painting on board by David Williams. Giclee prints available from www.southdownsgallery.co.uk,564.0,1474.0,0.3270630836486816,1.1355715514582698e-06,0.1546880304813385,6.523300647735596,0.33310828
data/laion_aesthetic_subset\000603.jpg,Frosted dunes and shattered peaks by Trevor Cole,500.0,334.0,0.3401235044002533,5.808544756291667e-07,0.6893209218978882,6.723635196685791,0.3308243
data/laion_aesthetic_subset\000605.jpg,Museum of Man Balboa Park - Mary Helmreich California Watercolors,491.0,720.0,0.3654002845287323,8.353494536095241e-07,0.1863631010055542,6.551087856292725,0.33233938
data/laion_aesthetic_subset\000608.jpg,"Richard Avedon (American, 1923-2004); Dovima with Elephants, Cirque d'Hiver, Paris;",380.0,480.0,0.3433687090873718,8.904405149223749e-06,0.2064913660287857,6.589725017547607,0.34839
data/laion_aesthetic_subset\000614.jpg,"italy landscape: Tuscany, Pitigliano medieval village on tuff rocky hill. Panorama landscape high resolution photography. Italy, Europe.",450.0,300.0,0.320499986410141,0.0002534687519073,0.0534703098237514,6.5041375160217285,0.32191673
data/laion_aesthetic_subset\000616.jpg,Spanish Figurative Painter | Vicente Romero Redondo 1956,353.0,419.0,0.3324716687202453,0.000736117362976,0.0306168925017118,6.813740253448486,0.3246878
data/laion_aesthetic_subset\000618.jpg,"Renato Muccillo | Neaves Road Canal, oil, 24 x 24. Courtesy White Rock Gallery.",603.0,600.0,0.3385652005672455,7.162000770222221e-07,0.0900592431426048,6.518742561340332,0.3258693
data/laion_aesthetic_subset\000620.jpg,Fountain of the Four Rivers - Rome Thomas W Schaller - Watercolor 2016,236.0,325.0,0.3466193079948425,2.122367732226849e-05,0.2365234196186065,6.851851940155029,0.3520903
data/laion_aesthetic_subset\000622.jpg,The West Wind | Charles Courtney Curran | oil painting,768.0,768.0,0.3440612256526947,7.522484338551294e-06,0.100329577922821,6.83370304107666,0.32186663
data/laion_aesthetic_subset\000623.jpg,Italian Doorway Yellow OPTO,399.0,600.0,0.3505117893218994,3.420230859774165e-05,0.0393138416111469,6.565264701843262,0.32924873
data/laion_aesthetic_subset\000627.jpg,"Alps Drawing - Chalet, Brunnen, Lake Lucerne by James Duffield Harding",600.0,403.0,0.3528853952884674,9.34796048568387e-07,0.0916430950164794,6.673944473266602,0.32455087
data/laion_aesthetic_subset\000629.jpg,"A Long Exposure Photograph At Dusk Showing The Mountains Great Gable, Lingmell And Scafell Pike Above Wast Water In The Lake District, Cumbria.",1099.0,733.0,0.3593997061252594,1.0043604561360551e-05,0.1396600604057312,6.548557758331299,0.3329431
data/laion_aesthetic_subset\000632.jpg,Xiuhe dress mother headdress ancient Phoenix crown step face curtain wedding Xiuhe hair dress Hanfu ancient dragon phoenix coat,290.0,290.0,0.3344557285308838,0.0045375823974609,0.1497648954391479,6.574746131896973,0.33992478
data/laion_aesthetic_subset\000634.jpg,"Snowy Day, Central Park, New York City photo via vickey",500.0,750.0,0.3285471498966217,2.89928175334353e-05,0.2040834128856659,6.55845832824707,0.33846825
data/laion_aesthetic_subset\000636.jpg,william - The Belvedere Neoclassicist lady John William Godward,265.0,360.0,0.352094441652298,0.0010830163955688,0.1311630308628082,6.504754543304443,0.35300407
data/laion_aesthetic_subset\000637.jpg,Een volledig potje Legends of Runeterra met Riot Games - IGN Plays,640.0,360.0,0.3353305459022522,0.0002820491790771,0.0709606483578682,6.658435821533203,0.31964839
data/laion_aesthetic_subset\000638.jpg,Mono Lake Reflections,400.0,267.0,0.3419142067432403,6.074622888263548e-06,0.5,6.523580551147461,0.34302202
data/laion_aesthetic_subset\000641.jpg,"Johan Christian Claussen Dahl - View of Dresden in the moonlight, 1839",1221.0,1920.0,0.3363647758960724,6.680466867692303e-06,0.090856447815895,6.591033458709717,0.34860805
data/laion_aesthetic_subset\000645.jpg,Older Men's Hairstyles - Side Part,500.0,500.0,0.3292717933654785,0.0009323358535766,0.142896756529808,6.554754257202148,0.3223964
data/laion_aesthetic_subset\000650.jpg,"Fototapete - Gadi Sagar temple gazebo on Gadisar lake at sunset Jaisalmer, Rajasthan, India",433.0,240.0,0.3319648206233978,4.916657053399831e-05,0.3058060109615326,6.56125545501709,0.36019862
data/laion_aesthetic_subset\000652.jpg,Brooding Cityscapes Painted with Oils by Jeremy Mann,550.0,549.0,0.385469377040863,4.816918135475134e-07,0.2550811171531677,6.6155877113342285,0.36246884
data/laion_aesthetic_subset\000654.jpg,"Robert Jenkinson, 2nd Earl of Liverpool, by Sir Thomas Lawrence, 1793-1796 - NPG 6307 - © National Portrait Gallery, London",258.0,325.0,0.3272431194782257,1.221514139615465e-06,0.1297661811113357,6.6656575202941895,0.3195498
data/laion_aesthetic_subset\000666.jpg,"Gary Hart Photography: Winter Storm, El Capitan in the Snow, Yosemite",305.0,457.0,0.3614553213119507,3.906562255906465e-07,0.4242279827594757,6.6974053382873535,0.3501564
data/laion_aesthetic_subset\000668.jpg,4k Central Park In The Fall Wallpaper Landscape Wallpaper Hd Emerald River Queenstown New,2880.0,1800.0,0.3278291523456573,6.958222911634948e-06,0.0421997979283332,6.50030517578125,0.34152886
data/laion_aesthetic_subset\000669.jpg,Apong Binwag by Maybelle Blossom Dumlao-Sevillena - People Portraits of Men ( senior citizen ),285.0,285.0,0.3213534951210022,4.716741750598885e-05,0.2492958456277847,6.5098958015441895,0.31896952
data/laion_aesthetic_subset\000674.jpg,Viola Davis. The Goddess picture.,236.0,315.0,0.3048716187477112,0.0022709369659423,0.1467098742723465,6.550324440002441,0.31979057
data/laion_aesthetic_subset\000676.jpg,Create a Beautiful Sky City using Photoshop,830.0,365.0,0.339236855506897,6.857571861473843e-05,0.0481314398348331,6.514084815979004,0.3230883
data/laion_aesthetic_subset\000678.jpg,Daniel Ridgway Knight - The Grass Cutter - Сборщица трав,500.0,644.0,0.3513385951519012,8.122478175209835e-05,0.1805124133825302,6.768326282501221,0.34953195
data/laion_aesthetic_subset\000686.jpg,Art Prints of Summer on Lake Starnberg by Edward Cucuel,300.0,300.0,0.3370491862297058,3.745085632544942e-05,0.0601559802889823,6.6060566902160645,0.32279432
data/laion_aesthetic_subset\000695.jpg,"As Japan marks 75 years since the devastating attacks on Hiroshima and Nagasaki, the last generation of nuclear bomb survivors are working to ensure their message lives on after them. Terumi Tanaka, 88, was 13 when the bomb hit his hometown of Nagasaki. (Photo: Behrouz/Mehri/AFP via Getty Images)",680.0,356.0,0.3369036912918091,2.68641651928192e-05,0.2867616415023803,6.533703804016113,0.31912616
data/laion_aesthetic_subset\000696.jpg,Photo for Golden Eagle flying in sunset - Royalty Free Image,450.0,225.0,0.3326806128025055,4.517409615800716e-05,0.0808628350496292,6.5179123878479,0.3248559
data/laion_aesthetic_subset\000698.jpg,A handsome well-dressed African-American man posing with crossed arms in a classic menswear store.,360.0,240.0,0.3356639742851257,0.0003601312637329,0.2898387908935547,6.674076080322266,0.32970768
data/laion_aesthetic_subset\000702.jpg,House over the waterfall jacek yerka for House built on waterfall,946.0,855.0,0.4028355777263641,0.0004327595233917,0.3996667563915252,6.587948322296143,0.35165718
data/laion_aesthetic_subset\000706.jpg,"Picture girl, style, weapons, mask, glasses, steampunk",596.0,380.0,0.3708759546279907,0.0018370449542999,0.1650897860527038,6.861271381378174,0.34953645
data/laion_aesthetic_subset\000708.jpg,Painting geisha artwork illustration,520.0,593.0,0.3503658473491668,8.295739826280624e-05,0.1900587379932403,6.592560768127441,0.33862203
data/laion_aesthetic_subset\000711.jpg,"Lady in a green dress with red hair holding a red fox. Beautiful pic with the green foliage in the background! So pretty! From Surreal photos. Beautiful Creatures, Animals Beautiful, Cute Animals, Magical Creatures, Beautiful Women, Fantasy Photography, Portrait Photography, Friend Photography, Photography Women",236.0,354.0,0.3740707039833069,0.0001007035025395,0.1069325655698776,6.520172119140625,0.326158
data/laion_aesthetic_subset\000718.jpg,"""""""Office in a Small City"""" by Edward Hopper, oil on canvas, 28 x 40"""" in., 1953. Image retrieved from The Metropolitan Museum of Art.""",620.0,434.0,0.3221050202846527,1.1690697647281922e-05,0.0607422329485416,6.542992115020752,0.32253703
data/laion_aesthetic_subset\000729.jpg,River Painting - Winter Quiet by Jacqueline Athmann,499.0,700.0,0.3333988487720489,1.1846408597193658e-05,0.2362704128026962,6.620996475219727,0.3372938
data/laion_aesthetic_subset\000733.jpg,"The romanov daughters:taintiana,Olga,Marie and the youngest Anastasia",236.0,367.0,0.3520340323448181,1.1812800948973743e-05,0.3885393738746643,6.630020618438721,0.3352243
data/laion_aesthetic_subset\000736.jpg,Lost Sphear Q&A: Looking to the Past to Create a Modern RPG,1088.0,612.0,0.3463768362998962,0.0001186137087643,0.0895356014370918,6.760220527648926,0.35746074
data/laion_aesthetic_subset\000737.jpg,Zenobia looks at Palmyra one last time. Painting by Herbert Schmalz.,380.0,458.0,0.3519077599048614,0.0003414750099182,0.134406566619873,6.655788421630859,0.33128676
data/laion_aesthetic_subset\000738.jpg,Fotografering  Milky Way Galaxy Behind Mysterious Wreckage of a Crashed DC-3 Airplane,500.0,375.0,0.3827304244041443,2.0602439690264877e-05,0.5863916277885437,6.670726776123047,0.33918306
data/laion_aesthetic_subset\000745.jpg,"Moraine Lake, Banff National Park, Alberta, Canada",236.0,407.0,0.3316160440444946,3.510751582780358e-07,0.3223918974399566,6.594619274139404,0.34012985
data/laion_aesthetic_subset\000748.jpg,Carrie Fisher - Traditional Art Tribute Metal Print,274.0,400.0,0.40200936794281,7.959786307765171e-05,0.3283913135528564,6.552165985107422,0.37540922
data/laion_aesthetic_subset\000751.jpg,Mono Lake at Night Milky Way California Landscapes,360.0,240.0,0.3455997407436371,1.1229568372073118e-05,0.4176650643348694,6.600724220275879,0.35954958
data/laion_aesthetic_subset\000763.jpg,Off Roaders - Springer Spaniels,500.0,452.0,0.3603230714797973,1.6635341353321564e-06,0.1064115092158317,6.513467311859131,0.32911447
data/laion_aesthetic_subset\000765.jpg,Giant Panda - 500pc Jigsaw Puzzle by Cobble Hill,900.0,675.0,0.3193216621875763,1.1200102562725078e-05,0.2168551832437515,6.6876420974731445,0.32254538
